transaction_id,merchant_id,amount,payment_method,channel,region,account_age_days,device_age_days,velocity_1h,velocity_24h,distance_km,ip_risk,failed_attempts_24h,chargeback_history,new_device,new_account,night_txn,fraud
TXN0000246,M0107,2760.15,upi,api,IN-WB,1408,881,0,7,123.6,0.3765,2,0,0,0,0,0
TXN0000247,M0352,390.07,card,web,IN-KA,392,113,6,11,61.0,0.5316,0,0,0,0,0,0
TXN0000248,M0395,244.9,upi,android,IN-GJ,11,1202,1,8,43.6,0.1978,4,0,0,1,0,0
TXN0000249,M0012,136.91,upi,api,IN-TN,396,1020,4,9,20.8,0.3311,1,0,0,0,0,0
TXN0000250,M0389,227.18,wallet,api,IN-KA,1236,434,1,6,89.0,0.2282,1,0,0,0,0,0
TXN0000251,M0039,837.22,card,web,IN-GJ,1193,549,1,7,24.6,0.172,3,1,0,0,0,0
TXN0000252,M0071,127.26,upi,web,IN-DL,1325,46,3,6,79.0,0.3566,3,0,0,0,0,0
TXN0000253,M0247,593.8,upi,android,IN-DL,1390,195,5,7,18.2,0.2761,2,0,0,0,0,0
TXN0000254,M0100,286.31,upi,android,IN-UP,395,560,2,7,153.9,0.1026,0,0,0,0,0,0
TXN0000255,M0148,915.57,upi,ios,IN-UP,1413,475,0,6,30.4,0.1333,1,0,0,0,1,0
TXN0000256,M0019,534.86,card,web,IN-KA,848,75,4,6,50.3,0.3526,0,0,0,0,1,0
TXN0000257,M0222,217.56,upi,android,IN-DL,1567,988,3,11,99.2,0.4098,0,0,0,0,0,0
TXN0000258,M0015,203.98,card,web,IN-TN,40,844,0,3,133.4,0.1469,1,0,0,0,0,0
TXN0000259,M0280,131.59,upi,android,IN-TN,1358,956,0,7,40.6,0.3732,3,1,0,0,0,0
TXN0000260,M0109,478.13,wallet,api,IN-WB,1241,43,2,6,19.7,0.1007,2,0,0,0,0,0
TXN0000261,M0224,99.76,card,ios,IN-WB,875,111,2,6,12.9,0.4246,1,0,0,0,0,0
TXN0000262,M0285,201.68,card,android,IN-MH,1566,1149,3,12,350.4,0.3675,2,1,0,0,0,0
TXN0000263,M0214,148.34,card,ios,IN-WB,481,726,2,8,45.0,0.2897,1,0,0,0,0,0
TXN0000264,M0112,47.07,netbanking,android,IN-KA,664,1066,0,1,48.0,0.1793,2,0,0,0,1,0
TXN0000265,M0332,224.39,wallet,api,IN-MH,673,1105,2,5,133.2,0.0761,1,0,0,0,1,0
TXN0000266,M0247,39.16,wallet,ios,IN-UP,864,1342,2,7,63.4,0.3152,1,0,0,0,0,0
TXN0000267,M0250,114.98,upi,api,IN-DL,511,892,4,5,65.6,0.3288,2,0,0,0,1,0
TXN0000268,M0062,350.76,card,web,IN-GJ,1223,857,1,4,74.9,0.1895,0,0,0,0,0,0
TXN0000269,M0210,213.12,card,web,IN-KA,179,543,1,8,59.4,0.2378,0,0,0,0,0,0
TXN0000270,M0238,209.75,upi,ios,IN-WB,60,283,3,11,93.5,0.157,1,0,0,0,1,0
TXN0000271,M0009,75.81,card,ios,IN-KA,259,1142,4,4,125.7,0.2123,3,0,0,0,0,0
TXN0000272,M0125,513.79,upi,api,IN-GJ,802,404,2,7,91.7,0.3113,1,1,0,0,1,0
TXN0000273,M0025,74.2,upi,api,IN-TN,23,376,3,7,80.7,0.2918,0,1,0,0,0,0
TXN0000274,M0138,364.79,card,web,IN-DL,1140,10,2,7,71.4,0.2171,0,0,0,0,0,0
TXN0000275,M0118,659.72,card,web,IN-KA,354,1367,2,9,32.7,0.236,0,0,0,0,0,0
TXN0000276,M0223,38.96,upi,ios,IN-WB,1359,768,5,10,50.3,0.2468,0,0,0,0,0,0
TXN0000277,M0003,119.88,card,android,IN-KA,1503,1424,3,10,50.9,0.4072,0,0,0,0,0,0
TXN0000278,M0057,109.35,upi,web,IN-MH,1531,1016,1,4,22.9,0.2394,0,0,0,0,0,0
TXN0000279,M0045,236.48,upi,android,IN-WB,967,1120,1,4,118.5,0.1616,1,0,0,0,0,0
TXN0000280,M0031,70.07,netbanking,android,IN-DL,956,442,5,13,34.9,0.5103,0,0,0,0,1,0
TXN0000281,M0393,56.12,card,web,IN-UP,701,1148,2,7,24.2,0.1138,1,0,0,0,0,0
TXN0000282,M0244,170.61,upi,web,IN-DL,240,510,2,7,67.4,0.358,1,0,0,0,0,0
TXN0000283,M0384,102.7,card,web,IN-UP,428,1277,2,6,50.5,0.2725,4,0,0,0,0,1
TXN0000284,M0277,155.55,card,api,IN-DL,449,1332,3,7,53.2,0.2195,1,0,0,0,0,0
TXN0000285,M0366,439.51,wallet,web,IN-WB,1062,567,1,8,67.7,0.3918,3,1,0,0,0,0
TXN0000286,M0331,35.71,upi,ios,IN-KA,33,755,4,8,109.6,0.2945,2,0,0,0,0,0
TXN0000287,M0069,160.64,upi,android,IN-UP,1752,418,1,7,87.4,0.1669,1,0,0,0,0,0
TXN0000288,M0347,99.68,netbanking,ios,IN-UP,213,137,3,9,101.1,0.1314,1,0,0,0,0,0
TXN0000289,M0317,184.31,netbanking,web,IN-WB,626,555,4,9,181.2,0.2777,2,0,0,0,1,0
TXN0000290,M0073,100.08,upi,web,IN-MH,600,941,1,4,26.4,0.2498,1,0,0,0,0,0
TXN0000291,M0145,55.3,upi,web,IN-TN,1525,1058,3,10,16.4,0.3588,0,0,0,0,0,0
TXN0000292,M0280,266.67,upi,web,IN-MH,1128,16,1,3,76.9,0.0941,1,0,0,0,0,0
TXN0000293,M0090,2876.68,card,android,IN-GJ,1690,1390,3,7,85.3,0.453,3,0,0,0,0,0
TXN0000294,M0235,162.78,card,ios,IN-MH,1639,1314,0,6,68.9,0.243,0,0,0,0,1,0
TXN0000295,M0021,87.08,netbanking,android,IN-DL,1416,1137,3,9,24.5,0.1527,1,0,0,0,0,0
TXN0000296,M0384,86.81,upi,ios,IN-UP,266,212,1,6,98.6,0.4632,0,0,0,0,0,0
TXN0000297,M0332,458.37,upi,api,IN-GJ,1064,131,2,9,2.0,0.3747,2,1,0,0,0,1
TXN0000298,M0253,74.89,card,android,IN-KA,1077,299,2,6,133.4,0.2412,0,0,0,0,0,0
TXN0000299,M0208,660.23,upi,ios,IN-TN,544,1363,1,8,52.1,0.4398,3,0,0,0,0,1
TXN0000300,M0325,35.03,card,web,IN-TN,68,1005,4,14,35.3,0.6371,1,0,0,0,0,0
TXN0000301,M0116,218.17,netbanking,web,IN-DL,61,238,1,6,40.5,0.1245,2,0,0,0,0,0
TXN0000302,M0047,349.43,netbanking,ios,IN-UP,693,888,4,12,60.9,0.2247,3,1,0,0,1,1
TXN0000303,M0394,385.83,card,web,IN-GJ,1326,687,3,5,36.3,0.108,0,0,0,0,0,0
TXN0000304,M0077,359.69,upi,web,IN-KA,303,388,4,10,41.8,0.3162,0,0,0,0,1,0
TXN0000305,M0323,234.86,card,android,IN-GJ,1720,15,1,6,102.1,0.2885,1,0,0,0,0,0
TXN0000306,M0226,570.52,wallet,web,IN-TN,516,771,1,4,43.1,0.3267,0,0,0,0,0,0
TXN0000307,M0298,66.82,card,api,IN-UP,1240,393,3,7,112.4,0.5479,0,0,0,0,0,0
TXN0000308,M0047,94.52,card,web,IN-UP,89,500,4,9,66.9,0.2194,0,0,0,0,1,1
TXN0000309,M0046,120.29,card,ios,IN-GJ,66,447,5,7,7.5,0.2905,0,0,0,0,0,0
TXN0000310,M0112,793.52,card,ios,IN-TN,910,1365,0,2,23.1,0.0839,0,0,0,0,1,0
TXN0000311,M0202,286.91,upi,ios,IN-GJ,251,579,5,11,126.8,0.5669,3,0,0,0,0,0
TXN0000312,M0033,355.98,wallet,android,IN-WB,1144,755,5,9,125.5,0.1147,0,0,0,0,0,0
TXN0000313,M0060,150.48,card,ios,IN-MH,707,1331,1,6,94.2,0.2165,1,0,0,0,0,0
TXN0000314,M0136,407.39,card,android,IN-DL,416,1218,5,13,12.9,0.4814,0,0,0,0,1,1
TXN0000315,M0367,38.13,upi,ios,IN-KA,1780,124,3,9,42.2,0.1705,0,0,0,0,0,0
TXN0000316,M0263,119.59,card,web,IN-WB,714,1210,1,7,65.9,0.1826,1,0,0,0,0,0
TXN0000317,M0025,144.83,card,web,IN-DL,153,1401,2,6,17.6,0.1765,3,0,0,0,0,0
TXN0000318,M0019,112.02,card,api,IN-UP,254,899,4,10,95.4,0.4942,0,0,0,0,0,0
TXN0000319,M0032,130.54,upi,web,IN-DL,572,1434,2,7,5.3,0.424,0,0,0,0,0,0
TXN0000320,M0216,311.01,upi,web,IN-UP,898,465,3,6,93.0,0.19,1,0,0,0,0,0
TXN0000321,M0230,228.45,upi,android,IN-UP,993,1104,2,6,14.3,0.4107,3,0,0,0,0,0
TXN0000322,M0232,593.85,card,web,IN-GJ,804,389,2,4,33.4,0.332,1,0,0,0,0,0
TXN0000323,M0380,22.35,upi,ios,IN-GJ,202,219,1,8,45.7,0.4731,2,0,0,0,1,0
TXN0000324,M0314,797.28,netbanking,web,IN-WB,466,600,8,11,94.8,0.2904,1,0,0,0,1,1
TXN0000325,M0164,93.99,upi,web,IN-GJ,212,549,4,9,12.0,0.2539,3,1,0,0,0,0
TXN0000326,M0211,671.11,card,ios,IN-MH,930,1082,0,3,19.9,0.1683,4,0,0,0,0,0
TXN0000327,M0307,118.56,card,ios,IN-MH,124,1410,8,17,57.1,0.3966,7,0,0,0,1,1
TXN0000328,M0358,260.47,upi,ios,IN-TN,1395,386,3,15,80.2,0.2845,1,0,0,0,0,0
TXN0000329,M0111,61.32,upi,web,IN-KA,905,182,3,7,27.7,0.2965,2,0,0,0,0,0
TXN0000330,M0286,53.35,card,web,IN-DL,514,9,5,10,19.6,0.4147,3,0,0,0,0,0
TXN0000331,M0122,321.85,upi,ios,IN-MH,516,680,4,13,57.4,0.3608,1,0,0,0,0,1
TXN0000332,M0041,12.54,card,web,IN-KA,71,307,3,8,102.4,0.1978,0,0,0,0,1,0
TXN0000333,M0052,53.4,netbanking,web,IN-TN,72,662,2,8,183.3,0.2857,1,0,0,0,0,0
TXN0000334,M0149,387.47,upi,android,IN-MH,1183,231,1,4,70.7,0.2223,4,0,0,0,0,0
TXN0000335,M0049,118.94,card,ios,IN-TN,903,260,3,7,63.7,0.3262,1,0,0,0,1,0
TXN0000336,M0297,74.5,wallet,ios,IN-MH,228,298,5,8,42.8,0.2432,1,1,0,0,1,0
TXN0000337,M0179,825.31,card,android,IN-TN,1315,405,0,7,112.3,0.1125,2,0,0,0,0,0
TXN0000338,M0310,1173.02,card,android,IN-MH,1743,777,1,4,61.9,0.2319,4,0,0,0,0,1
TXN0000339,M0194,180.08,card,android,IN-WB,1204,170,1,8,43.2,0.5732,4,0,0,0,1,0
TXN0000340,M0162,643.35,card,web,IN-GJ,1592,162,0,6,36.3,0.2992,1,0,0,0,0,0
TXN0000341,M0270,820.57,card,android,IN-GJ,1232,1072,5,9,26.5,0.5987,0,0,0,0,1,1
TXN0000342,M0004,177.09,wallet,android,IN-UP,1663,556,5,13,78.6,0.274,3,0,0,0,0,0
TXN0000343,M0009,107.85,card,android,IN-MH,991,53,2,7,13.1,0.2686,1,0,0,0,0,0
TXN0000344,M0270,196.7,netbanking,web,IN-WB,1464,48,2,13,8.1,0.5317,1,0,0,0,0,0
TXN0000345,M0262,42.03,upi,api,IN-WB,1406,641,2,7,111.5,0.2533,0,0,0,0,0,0
TXN0000346,M0302,317.63,card,android,IN-WB,599,1018,10,16,28.7,0.5027,4,0,0,0,0,1
TXN0000347,M0130,129.48,card,api,IN-KA,113,927,4,9,53.4,0.1695,2,1,0,0,0,0
TXN0000348,M0309,190.46,wallet,web,IN-GJ,760,770,2,5,80.7,0.3925,1,0,0,0,0,0
TXN0000349,M0137,187.72,card,web,IN-UP,344,91,4,11,119.0,0.3651,1,0,0,0,0,0
TXN0000350,M0295,77.13,upi,web,IN-DL,1567,745,4,15,37.7,0.633,3,0,0,0,0,0
TXN0000351,M0316,173.67,wallet,web,IN-KA,1266,1347,1,6,268.5,0.1142,1,0,0,0,0,0
TXN0000352,M0031,46.23,card,android,IN-WB,1607,203,4,9,44.5,0.2297,1,0,0,0,0,0
TXN0000353,M0336,111.12,card,web,IN-TN,605,1097,3,10,100.0,0.3211,1,0,0,0,0,0
TXN0000354,M0355,59.12,card,web,IN-TN,980,145,4,9,69.9,0.2862,2,0,0,0,0,1
TXN0000355,M0377,74.91,upi,android,IN-WB,430,1326,1,6,73.5,0.1025,1,0,0,0,0,0
TXN0000356,M0389,18.83,card,android,IN-GJ,859,622,1,5,199.0,0.3241,3,0,0,0,0,0
TXN0000357,M0368,117.18,card,web,IN-KA,49,1373,2,6,92.8,0.4299,1,0,0,0,0,0
TXN0000358,M0065,292.51,upi,android,IN-UP,632,1258,2,5,43.7,0.3923,2,0,0,0,1,0
TXN0000359,M0209,215.02,upi,ios,IN-WB,1563,763,3,5,120.5,0.5375,2,0,0,0,0,0
TXN0000360,M0133,532.11,card,android,IN-TN,1108,584,5,14,11.1,0.498,2,0,0,0,0,0
TXN0000361,M0212,69.43,wallet,ios,IN-GJ,1508,1002,1,2,45.1,0.282,1,0,0,0,1,0
TXN0000362,M0124,111.53,card,android,IN-KA,1380,931,0,6,7.3,0.373,1,0,0,0,0,0
TXN0000363,M0328,450.38,netbanking,ios,IN-UP,109,648,1,10,121.0,0.4552,1,0,0,0,0,0
TXN0000364,M0126,165.07,netbanking,web,IN-TN,863,849,1,4,42.1,0.6313,3,0,0,0,0,0
TXN0000365,M0207,216.58,card,api,IN-GJ,548,1454,3,10,58.7,0.2885,0,0,0,0,0,0
TXN0000366,M0051,1490.9,netbanking,android,IN-UP,214,445,3,5,48.7,0.3914,1,0,0,0,0,0
TXN0000367,M0300,139.6,card,web,IN-MH,386,615,2,6,124.7,0.2624,0,0,0,0,0,0
TXN0000368,M0217,110.92,upi,web,IN-WB,18,629,6,10,19.8,0.1521,1,0,0,0,0,0
TXN0000369,M0395,66.69,card,android,IN-GJ,373,1166,3,13,47.3,0.915,3,0,0,0,1,0
TXN0000370,M0241,134.79,upi,android,IN-KA,1212,640,2,9,106.3,0.3203,2,0,0,0,0,0
TXN0000371,M0286,500.06,card,android,IN-MH,465,1166,2,8,14.3,0.418,2,0,0,0,0,1
TXN0000372,M0095,319.43,card,web,IN-KA,1306,882,3,8,92.3,0.4037,1,0,0,0,0,0
TXN0000373,M0315,754.1,card,android,IN-DL,535,1299,2,7,19.6,0.0641,1,0,0,0,0,0
TXN0000374,M0115,258.22,upi,android,IN-KA,98,1369,0,9,14.1,0.5737,5,0,0,0,0,0
TXN0000375,M0096,19.15,wallet,web,IN-DL,1272,1358,3,8,117.7,0.1965,0,0,0,0,1,0
TXN0000376,M0314,337.66,card,ios,IN-GJ,298,677,3,9,33.1,0.3737,1,0,0,0,0,1
TXN0000377,M0174,199.78,card,api,IN-MH,1745,235,1,8,50.0,0.2847,0,0,0,0,0,0
TXN0000378,M0008,180.31,card,api,IN-UP,774,974,2,9,64.4,0.2626,0,0,0,0,1,0
TXN0000379,M0310,608.62,upi,ios,IN-KA,82,580,4,12,28.8,0.4414,3,1,0,0,0,1
TXN0000380,M0190,136.81,card,api,IN-TN,428,346,2,7,14.2,0.3125,1,0,0,0,0,0
TXN0000381,M0336,321.38,upi,android,IN-DL,581,26,1,6,120.8,0.3211,0,1,0,0,0,0
TXN0000382,M0362,61.33,upi,web,IN-TN,896,1216,1,5,109.4,0.304,2,0,0,0,0,0
TXN0000383,M0348,39.44,wallet,android,IN-MH,1201,1488,0,9,85.9,0.2195,1,0,0,0,0,0
TXN0000384,M0373,98.9,card,ios,IN-UP,572,30,1,5,15.4,0.0943,0,0,0,0,0,0
TXN0000385,M0180,131.54,upi,android,IN-DL,551,1007,3,8,39.7,0.3511,3,0,0,0,1,0
TXN0000386,M0316,311.37,card,android,IN-DL,1669,708,4,12,60.7,0.3214,0,0,0,0,0,0
TXN0000387,M0235,60.07,card,api,IN-DL,344,728,1,11,26.5,0.2368,1,0,0,0,0,0
TXN0000388,M0121,812.34,card,web,IN-DL,1318,416,0,6,20.8,0.2817,2,0,0,0,0,0
TXN0000389,M0091,68.54,wallet,ios,IN-MH,302,49,4,11,102.9,0.3862,2,0,0,0,1,0
TXN0000390,M0089,164.82,card,api,IN-TN,472,964,1,7,67.9,0.3342,3,0,0,0,1,0
TXN0000391,M0295,182.11,upi,android,IN-DL,1076,491,3,5,41.4,0.2609,3,0,0,0,1,0
TXN0000392,M0261,242.79,upi,android,IN-TN,176,1346,2,3,77.4,0.1103,1,0,0,0,0,0
TXN0000393,M0296,282.52,upi,web,IN-WB,272,313,1,7,70.9,0.3435,2,0,0,0,0,0
TXN0000394,M0166,1728.55,upi,api,IN-GJ,1534,226,5,13,70.3,0.2338,2,0,0,0,0,1
TXN0000395,M0270,98.53,card,android,IN-TN,174,1119,2,7,72.8,0.1452,0,0,0,0,0,0
TXN0000396,M0105,246.09,card,ios,IN-WB,259,1168,2,7,92.9,0.0812,1,0,0,0,0,0
TXN0000397,M0122,165.57,wallet,ios,IN-TN,1349,21,1,12,143.4,0.1997,2,0,0,0,0,0
TXN0000398,M0303,481.0,upi,ios,IN-DL,847,343,2,7,34.2,0.151,2,0,0,0,0,0
TXN0000399,M0385,281.98,netbanking,android,IN-DL,619,1451,2,11,24.3,0.416,0,0,0,0,1,1
TXN0000400,M0260,224.24,card,web,IN-MH,1481,778,1,6,173.4,0.5391,2,0,0,0,0,0
TXN0000401,M0357,40.41,card,web,IN-DL,1610,292,2,10,39.8,0.301,1,0,0,0,1,0
TXN0000402,M0168,114.41,card,api,IN-GJ,213,698,1,8,31.8,0.196,2,1,0,0,1,0
TXN0000403,M0209,67.79,card,web,IN-DL,894,55,1,7,150.7,0.1687,1,0,0,0,0,0
TXN0000404,M0159,115.1,upi,web,IN-UP,1664,942,2,5,76.6,0.091,0,0,0,0,0,0
TXN0000405,M0029,78.81,upi,android,IN-MH,238,571,4,8,52.7,0.1298,1,0,0,0,0,0
TXN0000406,M0250,107.21,card,android,IN-KA,740,872,0,5,11.3,0.2154,0,0,0,0,0,0
TXN0000407,M0323,119.34,card,ios,IN-KA,347,1193,1,9,34.3,0.5014,1,0,0,0,1,0
TXN0000408,M0313,121.44,upi,android,IN-UP,267,709,2,8,100.3,0.4045,1,0,0,0,1,0
TXN0000409,M0315,134.12,upi,api,IN-KA,1586,260,2,9,79.1,0.3225,2,0,0,0,0,0
TXN0000410,M0114,71.16,netbanking,web,IN-GJ,1170,953,0,10,87.7,0.2659,1,0,0,0,0,0
TXN0000411,M0057,186.79,card,android,IN-UP,226,849,0,8,82.0,0.0861,1,0,0,0,0,0
TXN0000412,M0321,73.04,upi,api,IN-TN,611,372,2,11,40.1,0.311,0,1,0,0,0,0
TXN0000413,M0126,98.9,card,web,IN-GJ,568,854,3,13,36.2,0.2321,1,0,0,0,0,0
TXN0000414,M0355,171.19,card,android,IN-UP,1661,480,4,9,70.7,0.2562,0,0,0,0,0,0
TXN0000415,M0100,13.62,upi,android,IN-KA,546,1292,2,9,13.4,0.3947,3,0,0,0,0,0
TXN0000416,M0122,2174.41,upi,android,IN-DL,202,938,1,8,57.7,0.4436,0,0,0,0,0,0
TXN0000417,M0184,304.21,card,android,IN-WB,1777,721,2,8,38.4,0.2184,2,0,0,0,0,0
TXN0000418,M0076,247.84,netbanking,android,IN-MH,114,490,3,10,133.4,0.326,3,0,0,0,0,0
TXN0000419,M0214,106.82,upi,ios,IN-DL,1754,1174,3,13,17.2,0.3476,1,0,0,0,0,0
TXN0000420,M0150,197.74,wallet,android,IN-UP,581,837,2,3,64.5,0.2649,0,0,0,0,0,0
TXN0000421,M0122,53.68,card,android,IN-TN,1246,1124,4,8,174.1,0.1297,1,0,0,0,0,0
TXN0000422,M0173,293.88,card,ios,IN-TN,978,354,2,6,41.2,0.2926,0,0,0,0,0,0
TXN0000423,M0115,33.42,upi,android,IN-UP,424,1249,0,2,96.6,0.5979,0,0,0,0,0,0
TXN0000424,M0247,50.61,card,android,IN-TN,981,1199,2,6,35.9,0.1761,1,0,0,0,0,0
TXN0000425,M0096,88.5,netbanking,web,IN-WB,323,1495,4,11,26.1,0.318,4,0,0,0,0,0
TXN0000426,M0129,814.73,card,api,IN-KA,909,1439,1,5,70.5,0.113,1,0,0,0,0,0
TXN0000427,M0252,59.8,wallet,android,IN-MH,109,95,4,8,107.8,0.234,1,0,0,0,0,0
TXN0000428,M0128,251.3,card,web,IN-WB,421,1179,1,3,11.5,0.1985,1,0,0,0,1,0
TXN0000429,M0106,22.88,wallet,ios,IN-MH,111,1431,4,6,148.4,0.2823,0,0,0,0,1,0
TXN0000430,M0321,184.52,upi,api,IN-UP,1126,1073,5,9,74.5,0.1859,0,0,0,0,0,0
TXN0000431,M0251,1020.59,card,api,IN-KA,1693,1081,4,10,84.0,0.5886,2,0,0,0,0,0
TXN0000432,M0190,296.84,card,ios,IN-DL,77,661,1,4,72.4,0.2839,1,0,0,0,1,0
TXN0000433,M0391,22.64,upi,ios,IN-UP,1086,327,2,4,48.9,0.3087,1,0,0,0,0,0
TXN0000434,M0025,188.0,card,ios,IN-TN,907,890,1,7,12.5,0.3174,3,0,0,0,1,0
TXN0000435,M0130,113.18,card,web,IN-MH,357,1276,3,9,126.3,0.3201,0,0,0,0,1,0
TXN0000436,M0356,613.59,wallet,android,IN-WB,1247,1201,2,7,24.8,0.1536,4,0,0,0,0,1
TXN0000437,M0321,162.84,upi,android,IN-GJ,1406,1328,1,10,185.4,0.135,1,1,0,0,0,0
TXN0000438,M0311,42.64,upi,web,IN-GJ,1670,1010,2,6,146.1,0.3894,0,0,0,0,0,0
TXN0000439,M0081,157.06,wallet,ios,IN-KA,138,114,1,6,44.9,0.1992,1,0,0,0,0,0
TXN0000440,M0359,89.73,upi,ios,IN-MH,323,895,5,17,40.2,0.3693,1,0,0,0,0,0
TXN0000441,M0258,20.75,card,api,IN-WB,940,1335,1,8,48.0,0.2159,0,0,0,0,0,0
TXN0000442,M0278,151.22,upi,ios,IN-TN,1386,294,2,11,71.1,0.3447,1,0,0,0,1,0
TXN0000443,M0379,180.8,card,ios,IN-MH,353,203,4,12,24.9,0.1836,0,0,0,0,0,0
TXN0000444,M0346,263.56,card,web,IN-TN,639,133,4,14,117.9,0.4237,3,0,0,0,0,0
TXN0000445,M0046,497.93,card,android,IN-WB,808,186,2,11,41.9,0.233,2,0,0,0,0,0
TXN0000446,M0354,135.94,upi,web,IN-UP,1188,1443,3,9,80.3,0.283,1,0,0,0,0,0
TXN0000447,M0105,40.11,card,android,IN-UP,413,1021,5,10,37.6,0.4274,4,1,0,0,1,1
TXN0000448,M0303,77.97,card,web,IN-WB,532,11,5,12,35.5,0.5342,1,0,0,0,0,0
TXN0000449,M0078,176.68,netbanking,android,IN-DL,246,23,2,10,89.6,0.3392,0,0,0,0,0,0
TXN0000450,M0225,606.79,netbanking,android,IN-GJ,381,1116,2,8,36.7,0.2304,0,0,0,0,0,0
TXN0000451,M0178,180.71,netbanking,android,IN-TN,1668,1100,3,15,97.2,0.2259,1,0,0,0,0,0
TXN0000452,M0085,157.71,upi,web,IN-KA,1350,725,3,10,42.2,0.4414,2,0,0,0,0,0
TXN0000453,M0034,142.1,upi,web,IN-GJ,1655,1280,1,6,176.7,0.1621,0,0,0,0,0,0
TXN0000454,M0089,178.53,netbanking,android,IN-UP,1691,764,1,3,5.0,0.1609,0,0,0,0,0,0
TXN0000455,M0241,1216.1,netbanking,ios,IN-GJ,888,934,4,10,146.4,0.2892,3,1,0,0,0,1
TXN0000456,M0285,165.44,upi,android,IN-DL,306,565,3,6,99.6,0.2353,2,0,0,0,1,0
TXN0000457,M0090,138.29,upi,web,IN-DL,1415,1160,1,8,73.1,0.2185,0,0,0,0,0,0
TXN0000458,M0021,187.02,upi,web,IN-DL,1776,916,2,10,236.8,0.3535,3,0,0,0,0,1
TXN0000459,M0364,91.53,card,android,IN-UP,363,451,2,9,23.4,0.2287,2,0,0,0,0,0
TXN0000460,M0039,37.78,wallet,android,IN-UP,1379,943,1,9,47.1,0.3072,1,0,0,0,0,0
TXN0000461,M0120,31.59,card,android,IN-KA,715,716,3,7,85.6,0.1651,1,0,0,0,0,0
TXN0000462,M0126,87.02,card,web,IN-UP,1669,150,0,6,209.1,0.3527,0,0,0,0,1,0
TXN0000463,M0350,586.51,card,web,IN-MH,406,460,2,10,154.8,0.4268,4,0,0,0,0,0
TXN0000464,M0227,578.27,card,web,IN-TN,1182,497,2,6,103.3,0.3782,3,1,0,0,1,0
TXN0000465,M0357,58.97,netbanking,android,IN-DL,151,457,3,13,78.0,0.0873,1,0,0,0,0,0
TXN0000466,M0105,153.67,upi,web,IN-KA,1672,646,1,6,136.4,0.1786,1,0,0,0,0,0
TXN0000467,M0079,205.3,upi,ios,IN-MH,763,644,2,10,120.1,0.3127,4,0,0,0,0,0
TXN0000468,M0213,87.18,upi,android,IN-DL,885,179,3,9,49.3,0.1364,2,0,0,0,1,0
TXN0000469,M0131,666.24,netbanking,web,IN-GJ,1341,1442,3,14,18.1,0.581,4,0,0,0,1,1
TXN0000470,M0099,385.67,netbanking,android,IN-KA,415,1006,1,8,101.2,0.2922,0,0,0,0,0,0
TXN0000471,M0362,258.22,netbanking,web,IN-GJ,1340,556,1,6,177.4,0.2118,1,0,0,0,0,0
TXN0000472,M0242,192.76,card,api,IN-MH,208,1244,4,10,9.6,0.3775,0,0,0,0,0,1
TXN0000473,M0238,37.71,card,web,IN-KA,798,1016,2,7,109.7,0.2257,2,0,0,0,0,0
TXN0000474,M0173,699.19,upi,android,IN-TN,602,657,3,14,86.6,0.4147,0,0,0,0,0,0
TXN0000475,M0190,321.65,upi,ios,IN-GJ,803,389,1,9,100.4,0.3041,4,0,0,0,1,0
TXN0000476,M0311,271.03,card,api,IN-UP,1037,45,1,6,180.0,0.2001,0,0,0,0,0,0
TXN0000477,M0123,86.06,upi,api,IN-TN,1085,724,6,12,32.3,0.2707,2,0,0,0,1,1
TXN0000478,M0139,93.85,upi,android,IN-MH,374,1239,4,15,58.5,0.6784,2,0,0,0,0,0
TXN0000479,M0353,295.16,wallet,web,IN-DL,1679,1375,2,11,43.2,0.2692,1,0,0,0,0,0
TXN0000480,M0218,541.96,card,ios,IN-GJ,1188,191,3,8,91.8,0.2764,1,0,0,0,1,0
TXN0000481,M0243,1010.09,upi,web,IN-MH,270,110,0,6,74.3,0.3751,3,0,0,0,0,1
TXN0000482,M0289,86.28,card,ios,IN-WB,281,513,4,10,216.4,0.3364,0,0,0,0,0,0
TXN0000483,M0147,153.56,upi,android,IN-WB,729,646,1,5,71.3,0.2789,0,0,0,0,1,0
TXN0000484,M0113,22.17,upi,ios,IN-DL,1749,40,2,9,36.3,0.3094,4,0,0,0,1,0
TXN0000485,M0293,15.36,wallet,web,IN-TN,1630,1297,2,4,114.3,0.1437,1,0,0,0,0,0
TXN0000486,M0129,304.1,wallet,ios,IN-WB,433,1316,3,12,9.3,0.3657,3,0,0,0,0,1
TXN0000487,M0058,76.68,netbanking,web,IN-DL,988,1174,2,8,153.4,0.3416,3,0,0,0,0,0
TXN0000488,M0058,25.02,netbanking,web,IN-GJ,592,907,1,2,99.5,0.0785,1,0,0,0,0,0
TXN0000489,M0159,56.26,upi,web,IN-MH,1427,316,2,6,94.9,0.1097,1,0,0,0,0,0
TXN0000490,M0081,253.61,wallet,ios,IN-UP,1334,656,4,10,4.8,0.3881,1,0,0,0,1,1
TXN0000491,M0297,264.24,upi,ios,IN-DL,833,82,2,7,94.4,0.2971,1,0,0,0,0,0
TXN0000492,M0142,35.01,upi,web,IN-DL,630,549,4,11,116.1,0.4861,1,0,0,0,0,0
TXN0000493,M0342,619.79,upi,android,IN-TN,1657,1360,3,9,26.7,0.3163,0,0,0,0,0,0
